1.2999999999999998e-01	1.0000000000000001e-01	9.9156189371478809e-01	9.8343380915493550e-01	9.9114879456651506e-01	9.8940021844513737e-01	9.9156188080478591e-01
1.3999999999999999e-01	1.0000000000000001e-01	9.9021599621263723e-01	9.8159511782898112e-01	9.8980345778489542e-01	9.8788910291738252e-01	9.9021598332015859e-01
1.4999999999999999e-01	1.0000000000000001e-01	9.8877107793604224e-01	9.7965826780923715e-01	9.8835914148233073e-01	9.8627919930257424e-01	9.8877106506237655e-01
1.6000000000000000e-01	1.0000000000000001e-01	9.8722728337562693e-01	9.7762345277909135e-01	9.8681599008924770e-01	9.8457066858973230e-01	9.8722727052206183e-01
1.7000000000000001e-01	1.0000000000000001e-01	9.8558476690956076e-01	9.7549087621835118e-01	9.8517415791949969e-01	9.8276368163050487e-01	9.8558475407738066e-01
1.8000000000000002e-01	1.0000000000000001e-01	9.8384369278812145e-01	9.7326075138289558e-01	9.8343380915493572e-01	9.8085841912208094e-01	9.8384367997860978e-01
1.9000000000000003e-01	1.0000000000000001e-01	9.8200423511727031e-01	9.7093330128334987e-01	9.8159511782898135e-01	9.7885507158912421e-01	9.8200422233170803e-01
2.0000000000000004e-01	1.0000000000000001e-01	9.8006657784124163e-01	9.6850875866278352e-01	9.7965826780923748e-01	9.7675383936471871e-01	9.8006656508090684e-01
2.1000000000000005e-01	1.0000000000000001e-01	9.7803091472414827e-01	9.6598736597343937e-01	9.7762345277909168e-01	9.7455493257033521e-01	9.7803090199031784e-01
2.2000000000000006e-01	1.0000000000000001e-01	9.7589744933060552e-01	9.6336937535248435e-01	9.7549087621835140e-01	9.7225857109482050e-01	9.7589743662455197e-01
2.3000000000000007e-01	1.0000000000000001e-01	9.7366639500537477e-01	9.6065504859679962e-01	9.7326075138289581e-01	9.6986498457240966e-01	9.7366638232836955e-01
2.4000000000000007e-01	1.0000000000000001e-01	9.7133797485202955e-01	9.5784465713679789e-01	9.7093330128335009e-01	9.6737441235976018e-01	9.7133796220533919e-01
2.5000000000000006e-01	1.0000000000000001e-01	9.6891242171064473e-01	9.5493848200928455e-01	9.6850875866278330e-01	9.6478710351201469e-01	9.6891240909553689e-01
2.6000000000000006e-01	1.0000000000000001e-01	9.6638997813451322e-01	9.5193681382934880e-01	9.6598736597343915e-01	9.6210331675790728e-01	9.6638996555224732e-01
2.7000000000000007e-01	1.0000000000000001e-01	9.6377089636589053e-01	9.4883995276130895e-01	9.6336937535248413e-01	9.5932332047387348e-01	9.6377088381772469e-01
2.8000000000000008e-01	1.0000000000000001e-01	9.6105543831077089e-01	9.4564820848868969e-01	9.6065504859679929e-01	9.5644739265722623e-01	9.6105542579796077e-01
2.9000000000000009e-01	1.0000000000000001e-01	9.5824387551269719e-01	9.4236190018325894e-01	9.5784465713679767e-01	9.5347582089834859e-01	9.5824386303649411e-01
3.0000000000000010e-01	1.0000000000000001e-01	9.5533648912560598e-01	9.3898135647310976e-01	9.5493848200928400e-01	9.5040890235194464e-01	9.5533647668725574e-01
3.1000000000000011e-01	1.0000000000000001e-01	9.5233356988571338e-01	9.3550691540979392e-01	9.5193681382934825e-01	9.4724694370730722e-01	9.5233355748646076e-01
3.2000000000000012e-01	1.0000000000000001e-01	9.4923541808244083e-01	9.3193892443452442e-01	9.4883995276130839e-01	9.4399026115767126e-01	9.4923540572352538e-01
3.3000000000000013e-01	1.0000000000000001e-01	9.4604234352838690e-01	9.2827774034342447e-01	9.4564820848868913e-01	9.4063918036857341e-01	9.4604233121104420e-01
3.4000000000000014e-01	1.0000000000000001e-01	9.4275466552834619e-01	9.2452372925185267e-01	9.4236190018325838e-01	9.3719403644530319e-01	9.4275465325380881e-01
3.5000000000000014e-01	1.0000000000000001e-01	9.3937271284737889e-01	9.2067726655778837e-01	9.3898135647310921e-01	9.3365517389938057e-01	9.3937270061687483e-01
3.6000000000000015e-01	1.0000000000000001e-01	9.3589682367793481e-01	9.1673873690429841e-01	9.3550691540979336e-01	9.3002294661411089e-01	9.3589681149268478e-01
3.7000000000000016e-01	1.0000000000000001e-01	9.3232734560603436e-01	9.1270853414106290e-01	9.3193892443452386e-01	9.2629771780919679e-01	9.3232733346725982e-01
3.8000000000000017e-01	1.0000000000000001e-01	9.2866463557651013e-01	9.0858706128500222e-01	9.2827774034342392e-01	9.2247986000441484e-01	9.2866462348542378e-01
3.9000000000000018e-01	1.0000000000000001e-01	9.2490905985731298e-01	9.0437473047996653e-01	9.2452372925185211e-01	9.1856975498236271e-01	9.2490904781512395e-01
4.0000000000000019e-01	1.0000000000000001e-01	9.2106099400288499e-01	9.0007196295552483e-01	9.2067726655778781e-01	9.1456779375028263e-01	9.2106098201079656e-01
4.1000000000000020e-01	1.0000000000000001e-01	9.1712082281660501e-01	8.9567918898484644e-01	9.1673873690429786e-01	9.1047437650096841e-01	9.1712081087581809e-01
4.2000000000000021e-01	1.0000000000000001e-01	9.1308894031230814e-01	8.9119684784166542e-01	9.1270853414106234e-01	9.0628991257272684e-01	9.1308892842401512e-01
4.3000000000000022e-01	1.0000000000000001e-01	9.0896574967488508e-01	8.8662538775636179e-01	9.0858706128500166e-01	9.0201482040846825e-01	9.0896573784027501e-01
4.4000000000000022e-01	1.0000000000000001e-01	9.0475166321996336e-01	8.8196526587113522e-01	9.0437473047996597e-01	8.9764952751384752e-01	9.0475165144022041e-01
4.5000000000000023e-01	1.0000000000000001e-01	9.0044710235267678e-01	8.7721694819429041e-01	9.0007196295552483e-01	8.9319447041451039e-01	9.0044709062897876e-01
4.6000000000000024e-01	1.0000000000000001e-01	8.9605249752552518e-01	8.7238090955363612e-01	8.9567918898484589e-01	8.8865009461245981e-01	8.9605248585904318e-01
4.7000000000000025e-01	1.0000000000000001e-01	8.9156828819532885e-01	8.6745763354901029e-01	8.9119684784166486e-01	8.8401685454148760e-01	8.9156827658723181e-01
4.8000000000000026e-01	1.0000000000000001e-01	8.8699492277928405e-01	8.6244761250390656e-01	8.8662538775636179e-01	8.7929521352173889e-01	8.8699491123073015e-01
4.9000000000000027e-01	1.0000000000000001e-01	8.8233285861012134e-01	8.5735134741625751e-01	8.8196526587113466e-01	8.7448564371338222e-01	8.8233284712226601e-01
5.0000000000000022e-01	1.0000000000000001e-01	8.7758256189037265e-01	8.5216934790832310e-01	8.7721694819429041e-01	8.6958862606939291e-01	8.7758255046436640e-01
5.1000000000000023e-01	1.0000000000000001e-01	8.7274450764575118e-01	8.4690213217573695e-01	8.7238090955363612e-01	8.6460465028744549e-01	8.7274449628273498e-01
5.2000000000000024e-01	1.0000000000000001e-01	8.6781917967764977e-01	8.4155022693568393e-01	8.6745763354901029e-01	8.5953421476097513e-01	8.6781916837876383e-01
5.3000000000000025e-01	1.0000000000000001e-01	8.6280707051476091e-01	8.3611416737422561e-01	8.6244761250390656e-01	8.5437782652930105e-01	8.6280705928113155e-01
5.4000000000000026e-01	1.0000000000000001e-01	8.5770868136382405e-01	8.3059449709278921e-01	8.5735134741625751e-01	8.4913600122695554e-01	8.5770867019657449e-01
5.5000000000000027e-01	1.0000000000000001e-01	8.5252452205950557e-01	8.2499176805380325e-01	8.5216934790832422e-01	8.4380926303209625e-01	8.5252451095975290e-01
5.6000000000000028e-01	1.0000000000000001e-01	8.4725511101341600e-01	8.1930654052550400e-01	8.4690213217573806e-01	8.3839814461410900e-01	8.4725509998227277e-01
5.7000000000000028e-01	1.0000000000000001e-01	8.4190097516226858e-01	8.1353938302590412e-01	8.4155022693568393e-01	8.3290318708031952e-01	8.4190096420083149e-01
5.8000000000000029e-01	1.0000000000000001e-01	8.3646264991518682e-01	8.0769087226594927e-01	8.3611416737422672e-01	8.2732493992191181e-01	8.3646263902455631e-01
5.9000000000000030e-01	1.0000000000000001e-01	8.3094067910016334e-01	8.0176159309184203e-01	8.3059449709279032e-01	8.2166396095894145e-01	8.3094066828142754e-01
6.0000000000000031e-01	1.0000000000000001e-01	8.2533561490967811e-01	7.9575213842655645e-01	8.2499176805380436e-01	8.1592081628459534e-01	8.2533560416392149e-01
6.1000000000000032e-01	1.0000000000000001e-01	8.1964801784547936e-01	7.8966310921055438e-01	8.1930654052550511e-01	8.1009608020855184e-01	8.1964800717377317e-01
6.2000000000000033e-01	1.0000000000000001e-01	8.1387845666253378e-01	7.8349511434168129e-01	8.1353938302590412e-01	8.0419033519956307e-01	8.1387844606594728e-01
6.3000000000000034e-01	1.0000000000000001e-01	8.0802750831215164e-01	7.7724877061428277e-01	8.0769087226595038e-01	7.9820417182721182e-01	8.0802749779174388e-01
6.4000000000000035e-01	1.0000000000000001e-01	8.0209575788429244e-01	7.7092470265752944e-01	8.0176159309184203e-01	7.9213818870284669e-01	8.0209574744111567e-01
6.5000000000000036e-01	1.0000000000000001e-01	7.9608379854905564e-01	7.6452354287294577e-01	7.9575213842655756e-01	7.8599299241972398e-01	7.9608378818415204e-01
6.6000000000000036e-01	1.0000000000000001e-01	7.8999223149736486e-01	7.5804593137117404e-01	7.8966310921055438e-01	7.7976919749235041e-01	7.8999222121177348e-01
6.7000000000000037e-01	1.0000000000000001e-01	7.8382166588084901e-01	7.5149251590797106e-01	7.8349511434168129e-01	7.7346742629503618e-01	7.8382165567559758e-01
6.8000000000000038e-01	1.0000000000000001e-01	7.7757271875092770e-01	7.4486395181941667e-01	7.7724877061428388e-01	7.6708830899964531e-01	7.7757270862703720e-01
6.9000000000000039e-01	1.0000000000000001e-01	7.7124601499710632e-01	7.3816090195639839e-01	7.7092470265753055e-01	7.6063248351259227e-01	7.7124600495558848e-01
7.0000000000000040e-01	1.0000000000000001e-01	7.6484218728448816e-01	7.3138403661831664e-01	7.6452354287294577e-01	7.5410059541104391e-01	7.6484217732634885e-01
7.1000000000000041e-01	1.0000000000000001e-01	7.5836187599050786e-01	7.2453403348605838e-01	7.5804593137117515e-01	7.4749329787837249e-01	7.5836186611673873e-01
7.2000000000000042e-01	1.0000000000000001e-01	7.5180572914089472e-01	7.1761157755422689e-01	7.5149251590797106e-01	7.4081125163882067e-01	7.5180571935248552e-01
7.3000000000000043e-01	1.0000000000000001e-01	7.4517440234487009e-01	7.1061736106264761e-01	7.4486395181941667e-01	7.3405512489144442e-01	7.4517439264280227e-01
7.4000000000000044e-01	1.0000000000000001e-01	7.3846855872958761e-01	7.0355208342714248e-01	7.3816090195639950e-01	7.2722559324329283e-01	7.3846854911482651e-01
7.5000000000000044e-01	1.0000000000000001e-01	7.3168886887382056e-01	6.9641645116958473e-01	7.3138403661831775e-01	7.2032333964183637e-01	7.3168885934732997e-01
7.6000000000000045e-01	1.0000000000000001e-01	7.2483601074090487e-01	6.8921117784725650e-01	7.2453403348605949e-01	7.1334905430668127e-01	7.2483600130364001e-01
7.7000000000000046e-01	1.0000000000000001e-01	7.1791066961094308e-01	6.8193698398148372e-01	7.1761157755422800e-01	7.0630343466055046e-01	7.1791066026384398e-01
7.8000000000000047e-01	1.0000000000000001e-01	7.1091353801227708e-01	6.7459459698559043e-01	7.1061736106264872e-01	6.9918718525953949e-01	7.1091352875627767e-01
7.9000000000000048e-01	1.0000000000000001e-01	7.0384531565223574e-01	6.6718475109216024e-01	7.0355208342714248e-01	6.9200101772265288e-01	7.0384530648826760e-01
8.0000000000000049e-01	1.0000000000000001e-01	6.9670670934716505e-01	6.5970818727960512e-01	6.9641645116958584e-01	6.8474565066066262e-01	6.9670670027613957e-01
8.1000000000000050e-01	1.0000000000000001e-01	6.8949843295174662e-01	6.5216565319807795e-01	6.8921117784725650e-01	6.7742180960422471e-01	6.8949842397456873e-01
8.2000000000000051e-01	1.0000000000000001e-01	6.8222120728761315e-01	6.4455790309470129e-01	6.8193698398148372e-01	6.7003022693134451e-01	6.8222119840518625e-01
8.3000000000000052e-01	1.0000000000000001e-01	6.7487576007126671e-01	6.3688569773814319e-01	6.7459459698559154e-01	6.6257164179412664e-01	6.7487575128447685e-01
8.4000000000000052e-01	1.0000000000000001e-01	6.6746282584130778e-01	6.2914980434254919e-01	6.6718475109216024e-01	6.5504680004487137e-01	6.6746281715103217e-01
8.5000000000000053e-01	1.0000000000000001e-01	6.5998314588498175e-01	6.2135099649081038e-01	6.5970818727960623e-01	6.4745645416148212e-01	6.5998313729209135e-01
8.6000000000000054e-01	1.0000000000000001e-01	6.5243746816405146e-01	6.1349005405721302e-01	6.5216565319807906e-01	6.3980136317222247e-01	6.5243745966940492e-01
8.7000000000000055e-01	1.0000000000000001e-01	6.4482654724000077e-01	6.0556776312944982e-01	6.4455790309470129e-01	6.3208229257980864e-01	6.4482653884444852e-01
8.8000000000000056e-01	1.0000000000000001e-01	6.3715114419857977e-01	5.9758491593001173e-01	6.3688569773814430e-01	6.2430001428487314e-01	6.3715113590295991e-01
8.9000000000000057e-01	1.0000000000000001e-01	6.2941202657369644e-01	5.8954231073696683e-01	6.2914980434255030e-01	6.1645530650875746e-01	6.2941201837883876e-01
9.0000000000000058e-01	1.0000000000000001e-01	6.2160996827066406e-01	5.8144075180413091e-01	6.2135099649081038e-01	6.0854895371569850e-01	6.2160996017738801e-01
9.1000000000000059e-01	1.0000000000000001e-01	6.1374574948881111e-01	5.7328104928064727e-01	6.1349005405721302e-01	6.0058174653439211e-01	6.1374574149792638e-01
9.2000000000000060e-01	1.0000000000000001e-01	6.0582015664346234e-01	5.6506401912996940e-01	6.0556776312944982e-01	5.9255448167891778e-01	6.0582014875576651e-01
9.3000000000000060e-01	1.0000000000000001e-01	5.9783398228729778e-01	5.5679048304826173e-01	5.9758491593001173e-01	5.8446796186906702e-01	5.9783397450358100e-01
9.4000000000000061e-01	1.0000000000000001e-01	5.8978802503109773e-01	5.4846126838224096e-01	5.8954231073696683e-01	5.7632299575008483e-01	5.8978801735213782e-01
9.5000000000000062e-01	1.0000000000000001e-01	5.8168308946388303e-01	5.4007720804643222e-01	5.8144075180413091e-01	5.6812039781179624e-01	5.8168308189044693e-01
9.6000000000000063e-01	1.0000000000000001e-01	5.7351998607245613e-01	5.3163914043988014e-01	5.7328104928064727e-01	5.5986098830715814e-01	5.7351997860530435e-01
9.7000000000000064e-01	1.0000000000000001e-01	5.6529953116035381e-01	5.2314790936231592e-01	5.6506401912996940e-01	5.5154559317023877e-01	5.6529952380023085e-01
9.8000000000000065e-01	1.0000000000000001e-01	5.5702254676621676e-01	5.1460436392977038e-01	5.5679048304826173e-01	5.4317504393362026e-01	5.5702253951385761e-01
9.9000000000000066e-01	1.0000000000000001e-01	5.4868986058158697e-01	5.0600935848966744e-01	5.4846126838224096e-01	5.3475017764525490e-01	5.4868985343771748e-01
1.0000000000000007e+00	1.0000000000000001e-01	5.4030230586813921e-01	4.9736375253538800e-01	5.4007720804643222e-01	5.2627183678474965e-01	5.4030229883347569e-01
1.0100000000000007e+00	1.0000000000000001e-01	5.3186072137435492e-01	4.8866841062032429e-01	5.3163914043988014e-01	5.1774086917912077e-01	5.3186071444959937e-01
1.0200000000000007e+00	1.0000000000000001e-01	5.2336595125164898e-01	4.7992420227142008e-01	5.2314790936231592e-01	5.0915812791802495e-01	5.2336594443749274e-01
1.0300000000000007e+00	1.0000000000000001e-01	5.1481884496995478e-01	4.7113200190222582e-01	5.1460436392977038e-01	5.0052447126843536e-01	5.1481883826707819e-01
1.0400000000000007e+00	1.0000000000000001e-01	5.0622025723277775e-01	4.6229268872544860e-01	5.0600935848966744e-01	4.9184076258881954e-01	5.0622025064185638e-01
1.0500000000000007e+00	1.0000000000000001e-01	4.9757104789172635e-01	4.5340714666504134e-01	4.9736375253538800e-01	4.8310787024280860e-01	4.9757104141341640e-01
1.0600000000000007e+00	1.0000000000000001e-01	4.8887208186052694e-01	4.4447626426780684e-01	4.8866841062032429e-01	4.7432666751236696e-01	4.8887207549547712e-01
1.0700000000000007e+00	1.0000000000000001e-01	4.8012422902853347e-01	4.3550093461453998e-01	4.7992420227142008e-01	4.6549803251044186e-01	4.8012422277737982e-01
1.0800000000000007e+00	1.0000000000000001e-01	4.7132836417373936e-01	4.2648205523072802e-01	4.7113200190222582e-01	4.5662284809318221e-01	4.7132835803710638e-01
1.0900000000000007e+00	1.0000000000000001e-01	4.6248536687530023e-01	4.1742052799679352e-01	4.6229268872544860e-01	4.4770200177162933e-01	4.6248536085379971e-01
1.1000000000000008e+00	1.0000000000000001e-01	4.5359612142557670e-01	4.0831725905790983e-01	4.5340714666504134e-01	4.3873638562298461e-01	4.5359611551981277e-01
1.1100000000000008e+00	1.0000000000000001e-01	4.4466151674170618e-01	3.9917315873338244e-01	4.4447626426780684e-01	4.2972689620138821e-01	4.4466151095226852e-01
1.1200000000000008e+00	1.0000000000000001e-01	4.3568244627671149e-01	3.8998914142562513e-01	4.3550093461453998e-01	4.2067443444827640e-01	4.3568244060418110e-01
1.1300000000000008e+00	1.0000000000000001e-01	4.2665980793015662e-01	3.8076612552871536e-01	4.2648205523072802e-01	4.1157990560227803e-01	4.2665980237510298e-01
1.1400000000000008e+00	1.0000000000000001e-01	4.1759450395835740e-01	3.7150503333655660e-01	4.1742052799679352e-01	4.0244421910870337e-01	4.1759449852133240e-01
1.1500000000000008e+00	1.0000000000000001e-01	4.0848744088415656e-01	3.6220679095065100e-01	4.0831725905790983e-01	3.9326828852858803e-01	4.0848743556570349e-01
1.1600000000000008e+00	1.0000000000000001e-01	3.9933952940627243e-01	3.5287232818748793e-01	3.9917315873338244e-01	3.8405303144734154e-01	3.9933952420692348e-01
1.1700000000000008e+00	1.0000000000000001e-01	3.9015168430822944e-01	3.4350257848556498e-01	3.8998914142562513e-01	3.7479936938299391e-01	3.9015167922850574e-01
1.1800000000000008e+00	1.0000000000000001e-01	3.8092482436688102e-01	3.3409847881204602e-01	3.8076612552871536e-01	3.6550822769404245e-01	3.8092481940728967e-01
1.1900000000000008e+00	1.0000000000000001e-01	3.7165987226053215e-01	3.2466096956905943e-01	3.7150503333655660e-01	3.5618053548690892e-01	3.7165986742156765e-01
1.2000000000000008e+00	1.0000000000000001e-01	3.6235775447667279e-01	3.1519099449966559e-01	3.6220679095065100e-01	3.4681722552304245e-01	3.6235774975882334e-01
1.2100000000000009e+00	1.0000000000000001e-01	3.5301940121932956e-01	3.0568950059348121e-01	3.5287232818748793e-01	3.3741923412563657e-01	3.5301939662306286e-01
1.2200000000000009e+00	1.0000000000000001e-01	3.4364574631604622e-01	2.9615743799197625e-01	3.4350257848556498e-01	3.2798750108599894e-01	3.4364574184182373e-01
1.2300000000000009e+00	1.0000000000000001e-01	3.3423772712450178e-01	2.8659575989346986e-01	3.3409847881204602e-01	3.1852296956957499e-01	3.3423772277276925e-01
1.2400000000000009e+00	1.0000000000000001e-01	3.2479628443877540e-01	2.7700542245780335e-01	3.2466096956905943e-01	3.0902658602162864e-01	3.2479628020997059e-01
1.2500000000000009e+00	1.0000000000000001e-01	3.1532236239526784e-01	2.6738738471072776e-01	3.1519099449966559e-01	2.9949930007260134e-01	3.1532235828981348e-01
1.2600000000000009e+00	1.0000000000000001e-01	3.0581690837828845e-01	2.5774260844800279e-01	3.0568950059348121e-01	2.8994206444315201e-01	3.0581690439659009e-01
1.2700000000000009e+00	1.0000000000000001e-01	2.9628087292531785e-01	2.4807205813921929e-01	2.9615743799197625e-01	2.8035583484887255e-01	2.9628086906777945e-01
1.2800000000000009e+00	1.0000000000000001e-01	2.8671520963195463e-01	2.3837670083134643e-01	2.8659575989346986e-01	2.7074156990473924e-01	2.8671520589896082e-01
1.2900000000000009e+00	1.0000000000000001e-01	2.7712087505655675e-01	2.2865750605203794e-01	2.7700542245780335e-01	2.6110023102923319e-01	2.7712087144847891e-01
1.3000000000000009e+00	1.0000000000000001e-01	2.6749882862458652e-01	2.1891544571267185e-01	2.6738738471072776e-01	2.5143278234820615e-01	2.6749882514178719e-01
1.3100000000000009e+00	1.0000000000000001e-01	2.5785003253266875e-01	2.0915149401116162e-01	2.5774260844800279e-01	2.4174019059846730e-01	2.5785002917549371e-01
1.3200000000000010e+00	1.0000000000000001e-01	2.4817545165237204e-01	1.9936662733454513e-01	2.4807205813921929e-01	2.3202342503112408e-01	2.4817544842116104e-01
1.3300000000000010e+00	1.0000000000000001e-01	2.3847605343372227e-01	1.8956182416133172e-01	2.3837670083134643e-01	2.2228345731462520e-01	2.3847605032879601e-01
1.3400000000000010e+00	1.0000000000000001e-01	2.2875280780845852e-01	1.7973806496367040e-01	2.2865750605203794e-01	2.1252126143763186e-01	2.2875280483012608e-01
1.3500000000000010e+00	1.0000000000000001e-01	2.1900668709304064e-01	1.6989633210929278e-01	2.1891544571267185e-01	2.0273781361159723e-01	2.1900668424160089e-01
1.3600000000000010e+00	1.0000000000000001e-01	2.0923866589141840e-01	1.6003760976328607e-01	2.0915149401116162e-01	1.9293409217314780e-01	2.0923866316715869e-01
1.3700000000000010e+00	1.0000000000000001e-01	1.9944972099757199e-01	1.5016288378966625e-01	1.9936662733454513e-01	1.8311107748625913e-01	1.9944971840076228e-01
1.3800000000000010e+00	1.0000000000000001e-01	1.8964083129783338e-01	1.4027314165280247e-01	1.8956182416133172e-01	1.7326975184421464e-01	1.8964082882873398e-01
1.3900000000000010e+00	1.0000000000000001e-01	1.7981297767299848e-01	1.3036937231866830e-01	1.7973806496367040e-01	1.6341109937137629e-01	1.7981297533185447e-01
1.4000000000000010e+00	1.0000000000000001e-01	1.6996714290023993e-01	1.2045256615594191e-01	1.6989633210929278e-01	1.5353610592477196e-01	1.6996714068729082e-01
1.4100000000000010e+00	1.0000000000000001e-01	1.6010431155483018e-01	1.1052371483697754e-01	1.6003760976328607e-01	1.4364575899552720e-01	1.6010430947029400e-01
1.4200000000000010e+00	1.0000000000000001e-01	1.5022546991168476e-01	1.0058381123863147e-01	1.5016288378966625e-01	1.3374104761008496e-01	1.5022546795576761e-01
1.4300000000000010e+00	1.0000000000000001e-01	1.4033160584673562e-01	9.0633849342980355e-02	1.4027314165280247e-01	1.2382296223133100e-01	1.4033160401963451e-01
1.4400000000000011e+00	1.0000000000000001e-01	1.3042370873814443e-01	8.0674824137924039e-02	1.3036937231866830e-01	1.1389249465954172e-01	1.3042370704004233e-01
1.4500000000000011e+00	1.0000000000000001e-01	1.2050276936736551e-01	7.0707731517684058e-02	1.2045256615594191e-01	1.0395063793319781e-01	1.2050276779843531e-01
1.4600000000000011e+00	1.0000000000000001e-01	1.1056977982006848e-01	6.0733568183213293e-02	1.1052371483697754e-01	9.3998386229682637e-02	1.1056977838046526e-01
1.4700000000000011e+00	1.0000000000000001e-01	1.0062573338693062e-01	5.0753331542535696e-02	1.0058381123863147e-01	8.4036734765876586e-02	1.0062573207679670e-01
1.4800000000000011e+00	1.0000000000000001e-01	9.0671624464308570e-02	4.0768019610999406e-02	9.0633849342980355e-02	7.4066679698623350e-02	9.0671623283776384e-02
1.4900000000000011e+00	1.0000000000000001e-01	8.0708448454799520e-02	3.0778630911473259e-02	8.0674824137924039e-02	6.4089218025123282e-02	8.0708447403984307e-02
1.5000000000000011e+00	1.0000000000000001e-01	7.0737201667701796e-02	2.0786164374505534e-02	7.0707731517684058e-02	5.4105347483229815e-02	7.0737200746712928e-02
1.5100000000000011e+00	1.0000000000000001e-01	6.0758881219384789e-02	1.0791619238422756e-02	6.0733568183213293e-02	4.4116066451674131e-02	6.0758880428313233e-02
1.5200000000000011e+00	1.0000000000000001e-01	5.0774484933578071e-02	7.9599494940851834e-04	5.0753331542535696e-02	3.4122373850237198e-02	5.0774484272501828e-02
1.5300000000000011e+00	1.0000000000000001e-01	4.0785011241589925e-02	-9.1997089384365793e-03	4.0768019610999406e-02	2.4125269039854125e-02	4.0785010710572646e-02
1.5400000000000011e+00	1.0000000000000001e-01	3.0791459082465011e-02	-1.9194492863054968e-02	3.0778630911473259e-02	1.4125751722665983e-02	3.0791458681565336e-02
1.5500000000000012e+00	1.0000000000000001e-01	2.0794827803091321e-02	-2.9187357354382160e-02	2.0786164374505534e-02	4.1248218420771492e-03	2.0794827532345517e-02
1.5600000000000012e+00	1.0000000000000001e-01	1.0796117058266282e-02	-3.9177303134296793e-02	1.0791619238422756e-02	-5.8765205172554387e-03	1.0796116917702140e-02
1.5700000000000012e+00	1.0000000000000001e-01	7.9632671073215312e-04	-4.9163331216545147e-02	7.9599494940851834e-04	-1.5877275229435606e-02	7.9632670036559417e-04
1.5800000000000012e+00	1.0000000000000001e-01	-9.2035432688094467e-03	-5.9144443006642344e-02	-9.1997089384365793e-03	-2.5876442227325363e-02	-9.2035431489797172e-03
1.5900000000000012e+00	1.0000000000000001e-01	-1.9202492901693759e-02	-6.9119640401724691e-02	-1.9194492863054968e-02	-3.5873021602552679e-02	-1.9202492651679098e-02
1.6000000000000012e+00	1.0000000000000001e-01	-2.9199522301289926e-02	-7.9087925890366506e-02	-2.9187357354382160e-02	-4.5866013705513353e-02	-2.9199521921115339e-02
1.6100000000000012e+00	1.0000000000000001e-01	-3.9193631772988818e-02	-8.9048302652325884e-02	-3.9177303134296793e-02	-5.5854419245328447e-02	-3.9193631262692818e-02
1.6200000000000012e+00	1.0000000000000001e-01	-4.9183821914171658e-02	-9.8999774658227180e-02	-4.9163331216545147e-02	-6.5837239389760674e-02	-4.9183821273806418e-02
1.6300000000000012e+00	1.0000000000000001e-01	-5.9169093714149468e-02	-1.0894134676916134e-01	-5.9144443006642344e-02	-7.5813475865119662e-02	-5.9169092943776778e-02
1.6400000000000012e+00	1.0000000000000001e-01	-6.9148448654063277e-02	-1.1887202483620296e-01	-6.9119640401724691e-02	-8.5782131056070618e-02	-6.9148447753760348e-02
1.6500000000000012e+00	1.0000000000000001e-01	-7.9120888806735193e-02	-1.2879081579982077e-01	-7.9087925890366506e-02	-9.5742208105401572e-02	-7.9120887776591431e-02
